system_id,word,ner
27,共產,ORG
29,台電變電所殯儀館,FAC
29,去年七月,DATE
29,今年二月,DATE
29,去年,DATE
29,今年,DATE
29,去年前年,DATE
29,朝三暮四,CARDINAL
29,陳其邁,PERSON
29,台積電,ORG
29,高雄,GPE
29,台積電,ORG
29,經濟部長,ORG
29,杜紫軍,PERSON
29,民國年年,DATE
29,台水台,ORG
29,核四,FAC
29,民進黨,ORG
29,當年,DATE
29,民進黨,ORG
29,綠共,ORG
29,趙少康,PERSON
29,朱學恆,PERSON
29,趙少康,PERSON
29,朱學恆,PERSON
29,兩,CARDINAL
29,台電核電廠,FAC
29,兩,CARDINAL
29,兩,CARDINAL
29,台灣,GPE
29,台灣人,NORP
29,國安,ORG
29,台灣,GPE
29,台灣,GPE
29,台灣,GPE
29,綠共,ORG
30,林莉,PERSON
30,徐國衡,PERSON
30,二,CARDINAL
30,核二廠,ORG
30,經濟部長,ORG
30,王美花,PERSON
30,大潭號機,ORG
30,去年,DATE
30,林莉核,PERSON
30,二,CARDINAL
30,經濟部長,ORG
30,王美花,PERSON
30,月日,DATE
30,億度,QUANTITY
30,台中火力發電廠,FAC
30,大潭,LOC
30,清大,ORG
30,清大核子工程與科學所,ORG
30,葉宗洸,PERSON
30,兩,CARDINAL
30,去年,DATE
30,去年,DATE
30,兩,CARDINAL
30,清大核子工程與科學所,ORG
30,葉宗洸,PERSON
30,白天,TIME
30,萬瓩,QUANTITY
30,萬瓩,QUANTITY
30,白天,TIME
30,陳立城,PERSON
30,晚上,TIME
30,中午,TIME
30,本度元,MONEY
30,陳立誠,PERSON
30,，億,CARDINAL
30,大約千多億,CARDINAL
30,核二廠,FAC
31,陶本,PERSON
31,台北,GPE
31,蔡英文,PERSON
31,蔡英文,PERSON
31,永續台灣第三屆國際高峰會,EVENT
31,去年,DATE
31,第二,ORDINAL
31,夏季,DATE
31,第三,ORDINAL
31,蔡英文,PERSON
31,台灣,GPE
31,台灣,GPE
31,近年來,DATE
31,蔡英文,PERSON
31,去年,DATE
31,台灣,GPE
31,台灣,GPE
31,台灣,GPE
31,台灣,GPE
31,蔡英文,PERSON
31,台灣,GPE
31,去年,DATE
31,十二,CARDINAL
31,今年月,DATE
31,蔡英文,PERSON
31,去年,DATE
31,去年,DATE
31,今年,DATE
31,月底前,DATE
31,蔡英文,PERSON
31,第二,ORDINAL
31,夏季,DATE
31,今年,DATE
31,大潭號機,PRODUCT
31,夏季,DATE
31,第三,ORDINAL
31,白天,TIME
31,晚上,TIME
31,台電,ORG
31,蔡英文,PERSON
31,台灣,GPE
32,共軍,ORG
32,林智堅,PERSON
32,台電,ORG
32,民進黨,ORG
32,這幾年,DATE
32,核三廠,FAC
32,兩,CARDINAL
32,核四,FAC
32,民進黨,ORG
32,台灣,GPE
33,中廣,ORG
33,李人岳,PERSON
33,陳建仁,PERSON
33,陳吉仲,PERSON
33,王美花,PERSON
33,立法院,ORG
33,農委會,ORG
33,陳吉仲,PERSON
33,經濟部長,ORG
33,王美花,PERSON
33,陳建仁,PERSON
33,今天,DATE
33,日,GPE
33,兩,CARDINAL
33,國民黨,ORG
33,洪孟楷,PERSON
33,陳吉仲,PERSON
33,陳建仁,PERSON
33,陳吉仲,PERSON
33,洪孟楷,PERSON
33,農委會,ORG
33,陳吉仲,PERSON
33,陳建仁,PERSON
33,陳,PERSON
33,吉仲,PERSON
33,洪孟楷,PERSON
33,陳吉仲,PERSON
33,月底,DATE
33,萬,CARDINAL
33,陳建仁,PERSON
33,陳吉仲,PERSON
33,洪孟楷,PERSON
33,洪孟楷,PERSON
33,陳建仁,PERSON
33,洪孟楷,PERSON
33,陳建,PERSON
33,洪孟楷,PERSON
33,陳建仁,PERSON
33,洪孟楷,PERSON
33,陳建仁,PERSON
33,洪孟楷,PERSON
33,台灣,GPE
34,台中水,GPE
34,中央社,ORG
34,王揚宇,PERSON
34,台北,GPE
34,民進黨,ORG
34,台中市,GPE
34,何欣純,PERSON
34,今天,DATE
34,經濟部長,ORG
34,王美花,PERSON
34,德基水庫,FAC
34,月底,DATE
34,立法院會,ORG
34,今天,DATE
34,行政院長,ORG
34,陳建仁,PERSON
34,何欣純,PERSON
34,今天,DATE
34,陳,PERSON
34,今個多月,DATE
34,陳建仁,PERSON
34,何欣純,PERSON
34,陳建仁,PERSON
34,大甲溪,LOC
34,當天,DATE
34,台中,GPE
34,盧秀燕,PERSON
34,陳建仁,PERSON
34,台中,GPE
34,台中,GPE
34,年前,DATE
34,百年,DATE
34,何欣純,PERSON
34,台中,GPE
34,王美花,PERSON
34,德基水庫,FAC
34,百年,DATE
34,台中,GPE
34,台中,GPE
34,月底,DATE
34,月底,DATE
34,何欣純,PERSON
34,陳建仁,PERSON
34,何欣純,PERSON
34,立法院會,ORG
34,三,CARDINAL
34,王美花,PERSON
34,三,CARDINAL
34,經濟部,ORG
34,何欣純,PERSON
34,陳建仁,PERSON
34,楊凱翔,PERSON
34,建仁,PERSON
35,中時,ORG
35,李奇叡,PERSON
35,陳建仁,PERSON
35,國民黨,ORG
35,行政院長,ORG
35,陳建仁,PERSON
35,立院,ORG
35,國民黨,ORG
35,洪孟楷,PERSON
35,陳建仁,PERSON
35,洪孟楷,PERSON
35,洪孟楷,PERSON
35,民進黨,ORG
35,經濟部,ORG
35,陳建仁,PERSON
35,洪孟楷,PERSON
35,陳建仁,PERSON
35,洪孟楷,PERSON
35,陳建仁,PERSON
35,洪孟楷,PERSON
35,陳建仁,PERSON
35,洪孟楷,PERSON
35,陳建仁,PERSON
35,洪孟楷,PERSON
36,今天,DATE
36,林刀西郎,PERSON
36,老王,PERSON
36,小宇,PERSON
36,艾比阿,PERSON
36,艾比,PERSON
36,撒小社會大學會計系,ORG
36,上百萬,CARDINAL
36,台灣,GPE
36,郭董,PERSON
36,郭,PERSON
36,鴻海公司,ORG
36,阿，糙,PERSON
36,台灣,GPE
36,下個禮,DATE
36,小宇,PERSON
36,下個禮拜,DATE
36,養豬場,FAC
36,十,CARDINAL
36,十斤,QUANTITY
36,十斤,QUANTITY
36,十,CARDINAL
36,台灣人,NORP
36,三萬,CARDINAL
36,兩萬五,MONEY
36,台灣,GPE
36,兩萬多,CARDINAL
36,五萬,CARDINAL
36,五星級,CARDINAL
36,阿貓阿狗,PERSON
36,昨天,DATE
36,爽成,PERSON
36,民進黨,ORG
36,幾百,CARDINAL
36,三,CARDINAL
36,上百萬,CARDINAL
36,好幾萬,CARDINAL
36,幾十萬,CARDINAL
37,台灣,GPE
38,夏季,DATE
38,夏天,DATE
39,今天,DATE
39,四,CARDINAL
40,本魯,PERSON
40,五月天,DATE
41,自由時報,WORK_OF_ART
41,林菁樺,PERSON
41,台北,GPE
41,億元,MONEY
41,台電,ORG
41,台電,ORG
41,億元,MONEY
41,億元,MONEY
41,約千,CARDINAL
41,台電,ORG
41,去年,DATE
41,億元,MONEY
41,台電,ORG
41,今年,DATE
41,經濟部長,ORG
41,沈榮津,PERSON
41,億元,MONEY
41,台電,ORG
41,億元,MONEY
41,億元,MONEY
41,億元,MONEY
41,億元,MONEY
41,億元,MONEY
41,台電,ORG
41,二,ORDINAL
41,億元,MONEY
41,台電社子變電所,FAC
41,晚間,TIME
41,萬,CARDINAL
41,小時,TIME
41,兩,CARDINAL
41,年前,DATE
41,社子變電所,FAC
41,台電,ORG
41,台電,ORG
41,分鐘,TIME
41,台電,ORG
41,台電,ORG
41,千,CARDINAL
41,分鐘,TIME
42,十元,MONEY
42,台電,ORG
43,台北內湖大直,LOC
43,昨天,DATE
43,台北市,GPE
44,幾年前,DATE
45,六千,CARDINAL
45,今天,DATE
46,年以前,DATE
46,核四,FAC
46,日本,GPE
46,福島核電廠,ORG
46,核四比福島核電廠,FAC
46,福島,GPE
46,日本,GPE
46,日本,GPE
46,福島,GPE
47,台灣,GPE
47,台灣,GPE
